"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"first_team";"solution_full";"utvalgte";"solution_incremental"
339;"171039.jpg";"Espejord";310;"i";171039;"Runar";"Espejord";30;"Ankel - 8-12 uker";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,2;"0.0";657;11;347;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;14;2017-04-08;"Runar Espejord";"Angrep";"TIL";0;0;"ikke valgt";0
340;"95471.jpg";"Vuk";310;"d";95471;"Slobodan";"Vuk";9;"Støtskade - Runde 3";69;NA;NA;"0.1";"0.3";-1;-1;1;1;FALSE;0;1;"1.0";275;14;137;3;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;4;14;2017-04-08;"Slobodan Vuk";"Angrep";"TIL";0;0;"ikke valgt";0
341;"63734.jpg";"Lehne Olsen";310;"a";63734;"Thomas";"Lehne Olsen";10;"";65;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;3,3;"2.0";441;108;165;58;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;2;0;0;0;0;0;0;0;4;14;2017-04-08;"Thomas Lehne Olsen";"Angrep";"TIL";0;0;"ikke valgt";0
342;"61776.jpg";"Sandberg";311;"a";61776;"Marcus";"Sandberg";1;"";50;NA;NA;"0.7";"1.4";0;0;0;0;FALSE;1;4,9;"3.5";139;685;82;187;0;0;0;0;7;0;"3.5";"4.0";"4.0";FALSE;180;0;0;1;4;0;0;0;0;6;0;0;1;15;2017-04-08;"Marcus Sandberg";"Keeper";"VIF";0;0;"ikke valgt";0
343;"81897.jpg";"Falch";311;"a";81897;"Aslak";"Falch";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";36;6;12;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-08;"Aslak Falch";"Keeper";"VIF";0;0;"ikke valgt";0
344;"223081.jpg";"Klaesson";311;"a";223081;"Kristoffer";"Klaesson";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";19;18;5;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-08;"Kristoffer Klaesson";"Keeper";"VIF";0;0;"ikke valgt";0
345;"208947.jpg";"Moller";311;"u";208947;"Adrian Jonuzi";"Moller";34;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";45;1;21;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-08;"Adrian Jonuzi Moller";"Keeper";"VIF";0;0;"ikke valgt";0
346;"62018.jpg";"Jonatan Tollas";311;"a";62018;"Jonatan";"Tollås Nation";4;"";55;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;5;"3.0";171;119;86;43;0;0;0;0;6;0;"3.0";"3.0";"3.0";FALSE;180;0;0;1;4;0;0;0;0;0;0;0;2;15;2017-04-08;"Jonatan Tollås Nation";"Forsvar";"VIF";0;0;"ikke valgt";0
347;"66539.jpg";"Lundström";311;"a";66539;"Robert";"Lundström";5;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;5,1;"4.0";190;167;88;90;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;180;0;1;1;4;0;0;1;0;0;0;0;2;15;2017-04-08;"Robert Lundström";"Forsvar";"VIF";0;0;"ikke valgt";0
348;"164716.jpg";"Näsberg";311;"a";164716;"Ivan";"Näsberg";22;"";51;NA;NA;"1.2";"2.4";1;1;-1;-1;FALSE;1;5,9;"6.0";122;2078;88;607;0;0;0;0;12;1;"6.0";"6.0";"6.0";FALSE;151;0;1;1;3;0;0;0;0;0;2;0;2;15;2017-04-08;"Ivan Näsberg";"Forsvar";"VIF";0;0;"ikke valgt";0
349;"206042.jpg";"Nakkim";311;"a";206042;"Markus";"Nakkim";2;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;5,7;"3.0";204;139;98;48;0;0;0;0;6;0;"3.0";"3.0";"3.0";FALSE;180;0;0;1;4;0;0;0;0;0;0;0;2;15;2017-04-08;"Markus Nakkim";"Forsvar";"VIF";0;0;"ikke valgt";0
350;"227453.jpg";"Sandrakumar";311;"a";227453;"Mathusan";"Sandrakumar";31;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";46;18;20;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-04-08;"Mathusan Sandrakumar";"Forsvar";"VIF";0;0;"ikke valgt";0
351;"233939.jpg";"Hay";311;"a";233939;"Kristoffer";"Hay";38;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";40;22;20;10;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-04-08;"Kristoffer Hay";"Forsvar";"VIF";0;0;"ikke valgt";0
352;"26922.jpg";"Grindheim";311;"a";26922;"Christian";"Grindheim";19;"";69;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;4;"0.0";622;18;260;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Christian Grindheim";"Midtbane";"VIF";0;0;"ikke valgt";0
353;"41414.jpg";"Holm";311;"i";41414;"Daniel Fredheim";"Holm";7;"Kne";64;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,8;"0.0";442;10;189;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Daniel Fredheim Holm";"Midtbane";"VIF";0;0;"ikke valgt";0
354;"62003.jpg";"Lekven";311;"d";62003;"Magnus";"Lekven";8;"Rygg - 25% sjanse for å spille";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,4;"0.0";458;9;183;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Magnus Lekven";"Midtbane";"VIF";0;0;"ikke valgt";0
355;"96123.jpg";"Stengel";311;"d";96123;"Herman";"Stengel";14;"Lysk - 25% sjanse for å spille";60;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;3,2;"2.5";470;115;258;13;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;180;0;0;1;4;0;0;0;0;0;0;0;3;15;2017-04-08;"Herman Stengel";"Midtbane";"VIF";0;0;"ikke valgt";0
356;"124064.jpg";"Zahid";311;"a";124064;"Ghayas";"Zahid";10;"";105;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;15,4;"2.5";1070;167;572;46;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;170;0;0;1;3;0;0;0;0;0;0;0;3;15;2017-04-08;"Ghayas Zahid";"Midtbane";"VIF";0;0;"ikke valgt";0
357;"157311.jpg";"Agyiri";311;"i";157311;"Ernest";"Agyiri";39;"Kne";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";118;2;46;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Ernest Agyiri";"Midtbane";"VIF";0;0;"ikke valgt";0
358;"170059.jpg";"Fridjónsson";311;"i";170059;"Samuel Kari";"Fridjónsson";27;"Korsbåndsskade";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0;"0.0";14;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Samuel Kari Fridjónsson";"Midtbane";"VIF";NA;0;"ikke valgt";0
359;"178460.jpg";"Lindkvist";311;"a";178460;"Rasmus";"Lindkvist";9;"";69;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;3,1;"0.0";413;9;173;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Rasmus Lindkvist";"Midtbane";"VIF";0;0;"ikke valgt";0
360;"247417.jpg";"Dønnum";311;"i";247417;"Aron";"Dønnum";26;"Skade (ukjent)";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";17;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Aron Dønnum";"Midtbane";"VIF";NA;0;"ikke valgt";0
361;"224094.jpg";"Juklerød";311;"a";224094;"Simen";"Juklerød";21;"";65;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;1,8;"2.0";101;149;62;41;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;155;0;0;1;4;0;0;1;0;0;0;0;3;15;2017-04-08;"Simen Juklerød";"Midtbane";"VIF";0;0;"ikke valgt";0
362;"224141.jpg";"Castro";311;"u";224141;"Niklas";"Castro";17;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";86;5;29;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Niklas Castro";"Midtbane";"VIF";0;0;"ikke valgt";0
363;"233941.jpg";"Grødem";311;"a";233941;"Magnus Retsius";"Grødem";29;"";55;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;0,4;"3.0";33;44;9;42;0;0;0;0;6;6;"6.0";"3.0";"3.0";FALSE;29;1;0;0;1;0;0;0;0;0;0;0;3;15;2017-04-08;"Magnus Retsius Grødem";"Midtbane";"VIF";0;0;"ikke valgt";0
364;"245748.jpg";"Myhre";311;"i";245748;"Felix Horn";"Myhre";23;"Ryggskade";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";27;2;4;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Felix Horn Myhre";"Midtbane";"VIF";NA;0;"ikke valgt";0
365;"56003.jpg";"Abdellaoue";311;"d";56003;"Mohammed";"Abdellaoue";25;"Ukjent - 25% sjanse for å spille";94;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;14,9;"1.0";7196;130;2774;30;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;4;15;2017-04-08;"Mohammed Abdellaoue";"Angrep";"VIF";1;0;"førstelag";0
366;"106302.jpg";"Johansen";311;"a";106302;"Henrik Kjelsrud";"Johansen";20;"";65;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;0,4;"2.5";46;27;12;21;0;0;0;0;5;5;"5.0";"3.0";"3.0";FALSE;90;0;1;0;4;0;0;0;0;0;0;0;4;15;2017-04-08;"Henrik Kjelsrud Johansen";"Angrep";"VIF";0;0;"ikke valgt";0
367;"233940.jpg";"Elsebutangen";311;"a";233940;"Thomas";"Elsebutangen";28;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";68;30;26;17;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;15;2017-04-08;"Thomas Elsebutangen";"Angrep";"VIF";0;0;"ikke valgt";0
368;"95524.jpg";"Finne";311;"a";95524;"Bård";"Finne";11;"";91;NA;NA;"0.6";"1.2";1;1;-1;-1;FALSE;0;12,9;"5.5";380;2991;244;932;0;0;0;0;11;2;"5.5";"6.0";"6.0";FALSE;137;1;0;1;3;0;0;0;0;0;3;0;4;15;2017-04-08;"Bård Finne";"Angrep";"VIF";0;0;"ikke valgt";0
369;"27769.jpg";"Austbø";312;"a";27769;"Iven";"Austbø";1;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;4,6;"2.0";161;100;100;7;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;4;0;0;1;16;2017-04-08;"Iven Austbø";"Keeper";"VIK";0;0;"ikke valgt";0
370;"207858.jpg";"Wichne";312;"a";207858;"Amund";"Wichne";15;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";9;3;2;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;16;2017-04-08;"Amund Wichne";"Keeper";"VIK";0;0;"ikke valgt";0
371;"77244.jpg";"Mets";312;"a";77244;"Karol";"Mets";6;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;1,7;"1.5";74;26;40;1;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;2;16;2017-04-08;"Karol Mets";"Forsvar";"VIK";0;0;"ikke valgt";0
372;"103767.jpg";"Kronberg";312;"a";103767;"Claes Phillip";"Kronberg";22;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;1,1;"3.0";61;32;28;7;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;180;0;1;0;3;0;0;0;0;0;0;0;2;16;2017-04-08;"Claes Phillip Kronberg";"Forsvar";"VIK";0;0;"ikke valgt";0
373;"182170.jpg";"Martinsen";312;"a";182170;"Rasmus";"Martinsen";2;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";32;2;13;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-04-08;"Rasmus Martinsen";"Forsvar";"VIK";0;0;"ikke valgt";0
374;"213783.jpg";"Ryerson";312;"a";213783;"Julian";"Ryerson";18;"";45;NA;NA;"1.3";"2.7";0;0;0;0;FALSE;1;10,1;"6.0";163;875;57;591;0;0;0;0;12;10;"6.0";"6.0";"6.0";FALSE;180;1;0;0;3;0;0;0;0;0;3;0;2;16;2017-04-08;"Julian Ryerson";"Forsvar";"VIK";0;0;"ikke valgt";0
375;"221235.jpg";"Steen";312;"u";221235;"Erik";"Steen";26;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;1,5;"0.0";197;5;84;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-04-08;"Erik Steen";"Forsvar";"VIK";0;0;"ikke valgt";0
376;"116138.jpg";"Haugen";312;"a";116138;"Kristoffer";"Haugen";28;"";55;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;2,2;"1.0";95;22;69;2;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;180;0;0;0;3;0;0;1;0;0;0;0;2;16;2017-04-08;"Kristoffer Haugen";"Forsvar";"VIK";0;0;"ikke valgt";0
377;"62064.jpg";"Danielsen";312;"a";62064;"Andrè";"Danielsen";14;"";65;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;2;"2.0";128;69;73;7;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;0;0;0;0;0;3;16;2017-04-08;"Andrè Danielsen";"Midtbane";"VIK";0;0;"ikke valgt";0
378;"66756.jpg";"Ernemann";312;"a";66756;"Steffen";"Ernemann";17;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;1,5;"1.5";123;109;92;13;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;3;0;0;1;0;0;0;0;3;16;2017-04-08;"Steffen Ernemann";"Midtbane";"VIK";0;0;"ikke valgt";0
379;"80506.jpg";"Ibrahim";311;"a";80506;"Abdisalam";"Ibrahim";NA;"";60;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;2,4;"2.5";124;384;62;126;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;180;0;0;1;4;0;0;0;0;0;0;0;3;15;2017-04-08;"Abdisalam Ibrahim";"Midtbane";"VIF";0;0;"ikke valgt";0
380;"111801.jpg";"Haukås";312;"a";111801;"Michael";"Haukås";19;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;0,5;"1.5";30;73;21;10;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;103;0;0;0;2;0;0;0;0;0;0;0;3;16;2017-04-08;"Michael Haukås";"Midtbane";"VIK";0;0;"ikke valgt";0
381;"111835.jpg";"Bytyqi";312;"a";111835;"Zymer";"Bytyqi";11;"";60;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;1,2;"1.5";98;100;68;9;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;122;0;0;0;2;0;0;0;0;0;0;0;3;16;2017-04-08;"Zymer Bytyqi";"Midtbane";"VIK";0;0;"ikke valgt";0
382;"158560.jpg";"Aasheim";312;"a";158560;"Tor Andre";"Aasheim";20;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";13;5;8;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-08;"Tor Andre Aasheim";"Midtbane";"VIK";0;0;"ikke valgt";0
383;"206044.jpg";"Adegbenro";312;"a";206044;"Samuel";"Adegbenro";7;"";74;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;9;"0.0";1548;77;918;16;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-08;"Samuel Adegbenro";"Midtbane";"VIK";0;0;"ikke valgt";0
384;"213784.jpg";"Kleppa";312;"a";213784;"Herman";"Kleppa";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,2;"0.0";55;25;20;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-08;"Herman Kleppa";"Midtbane";"VIK";0;0;"ikke valgt";0
385;"221236.jpg";"Michalsen";312;"a";221236;"Stian";"Michalsen";30;"";55;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,6;"1.0";51;6;24;3;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;72;0;0;0;1;0;0;0;0;0;0;0;3;16;2017-04-08;"Stian Michalsen";"Midtbane";"VIK";0;0;"ikke valgt";0
386;"224092.jpg";"Usman Sale";312;"a";224092;"Usman Sani";"Sale Hassan";25;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";7;1;3;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-08;"Usman Sani Sale Hassan";"Midtbane";"VIK";0;0;"ikke valgt";0
387;"168428.jpg";"Pedersen";312;"a";168428;"Patrick";"Pedersen";9;"";64;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;0,6;"0.5";105;18;47;5;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;24;0;0;0;0;0;0;0;0;0;0;0;4;16;2017-04-08;"Patrick Pedersen";"Angrep";"VIK";0;0;"ikke valgt";0
388;"221237.jpg";"Bringaker";312;"a";221237;"Mathias";"Bringaker";27;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;1;"1.5";115;26;55;9;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;77;0;0;0;1;0;0;0;0;0;0;0;4;16;2017-04-08;"Mathias Bringaker";"Angrep";"VIK";0;0;"ikke valgt";0
389;"224091.jpg";"Udo";312;"u";224091;"Aniekpeno";"Udo";17;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";138;5;54;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;16;2017-04-08;"Aniekpeno Udo";"Angrep";"VIK";0;0;"ikke valgt";0
390;"154559.jpg";"Ledger";312;"a";154559;"Michael";"Ledger";4;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,6;"1.0";41;68;31;6;0;0;0;0;2;-1;"1.0";"1.0";"1.0";FALSE;180;0;0;0;3;0;0;0;0;0;1;1;2;16;2017-04-08;"Michael Ledger";"Forsvar";"VIK";0;0;"ikke valgt";0
391;"58276.jpg";"Appiah";312;"a";58276;"Kwesi";"Appiah";10;"";70;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;2,6;"1.5";397;150;250;13;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;84;0;0;0;2;0;0;0;0;0;0;0;4;16;2017-04-08;"Kwesi Appiah";"Angrep";"VIK";0;0;"ikke valgt";0
392;"224096.jpg";"Tafjord";2745;"a";224096;"Sigurd";"Tafjord";39;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";35;8;12;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2017-04-08;"Sigurd Tafjord";"Forsvar";"AAFK";0;0;"ikke valgt";0
393;"227283.jpg";"Ari Jónsson";303;"a";227283;"Vidar";"Ari Jónsson";6;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";84;3;32;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2017-04-08;"Vidar Ari Jónsson";"Forsvar";"BRA";0;0;"ikke valgt";0
394;"66855.jpg";"Soares";3376;"n";66855;"Bruno";"Soares";NA;"Ikke tilgjengelig";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";85;0;46;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-04-08;"Bruno Soares";"Forsvar";"FKH";0;0;"ikke valgt";0
395;"95686.jpg";"Haraldseid";3376;"i";95686;"Kristoffer";"Haraldseid";19;"Ukjent";50;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1,1;"0.5";441;12;211;1;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;34;0;0;0;1;0;0;0;0;0;0;0;2;3;2017-04-08;"Kristoffer Haraldseid";"Forsvar";"FKH";0;0;"ikke valgt";0
396;"191865.jpg";"Bjørkkjær";3376;"a";191865;"Sverre";"Bjørkkjær";26;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";21;3;8;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-04-08;"Sverre Bjørkkjær";"Forsvar";"FKH";0;0;"ikke valgt";0
397;"223085.jpg";"Sandberg";305;"a";223085;"Erik Tobias";"Sandberg";24;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1;"0.0";57;19;22;10;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-08;"Erik Tobias Sandberg";"Forsvar";"LSK";0;0;"ikke valgt";0
398;"76126.jpg";"Udoji";305;"a";76126;"Chigozie";"Udoji";23;"";60;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;1,1;"3.0";89;96;23;81;0;0;0;0;6;5;"3.0";"3.0";"3.0";FALSE;117;0;1;0;1;0;0;0;0;0;0;0;3;5;2017-04-08;"Chigozie Udoji";"Midtbane";"LSK";0;0;"ikke valgt";0
399;"206922.jpg";"Bredeli";2364;"u";206922;"Henrik";"Bredeli";18;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";35;0;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-08;"Henrik Bredeli";"Forsvar";"SIF";NA;0;"ikke valgt";0
400;"250437.jpg";"Ejuke";311;"a";250437;"Chidera";"Ejuke";40;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";10;3;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Chidera Ejuke";"Midtbane";"VIF";0;0;"ikke valgt";0
401;"223098.jpg";"Larsen";307;"a";223098;"Marius";"Larsen";23;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";14;10;6;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-04-08;"Marius Larsen";"Angrep";"ODD";0;0;"ikke valgt";0
402;"131291.jpg";"Aase";310;"u";131291;"Peter";"Aase";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";44;3;19;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-08;"Peter Aase";"Midtbane";"TIL";0;0;"ikke valgt";0
403;"61993.jpg";"Keita";311;"a";61993;"Muhamed";"Keita";17;"";85;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;7,9;"3.5";657;423;155;253;0;0;0;0;7;6;"3.5";"4.0";"4.0";FALSE;54;1;0;0;1;0;0;0;0;0;0;0;3;15;2017-04-08;"Muhamed Keita";"Midtbane";"VIF";0;0;"ikke valgt";0
404;"167718.jpg";"Gyasi";278;"i";167718;"Raymond";"Gyasi";7;"Strekk - 0% sjanse for å spille";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";80;9;39;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Raymond Gyasi";"Angrep";"STB";0;0;"ikke valgt";0
405;"210519.jpg";"Kpozo";310;"a";210519;"Patrick";"Kpozo";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";10;2;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;14;2017-04-08;"Patrick Kpozo";"Forsvar";"TIL";0;0;"ikke valgt";0
406;"209518.jpg";"Naglestad";3334;"a";209518;"Markus";"Naglestad";13;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,7;"1.0";64;242;42;96;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;46;0;0;0;4;0;0;0;0;0;0;0;4;9;2017-04-08;"Markus Naglestad";"Angrep";"SAN";0;0;"ikke valgt";0
