"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"team_1";"team_2";"team_now";"solution_full";"solution_incremental";"team_3"
340;"95471.jpg";"Vuk";310;"d";95471;"Slobodan";"Vuk";9;"Støtskade - Runde 3";69;NA;NA;"0.1";"0.3";-1;0;1;0;FALSE;0;0,8;"0.7";373;14;50;0;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;4;14;2017-04-10;"Slobodan Vuk";"Angrep";"TIL";0;0;0;0;0;0
341;"63734.jpg";"Lehne Olsen";310;"a";63734;"Thomas";"Lehne Olsen";10;"";65;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;3,3;"4.3";530;178;41;33;0;0;0;0;13;9;"4.3";"4.0";"4.0";FALSE;270;0;2;1;2;0;0;0;0;0;1;0;4;14;2017-04-10;"Thomas Lehne Olsen";"Angrep";"TIL";0;0;0;0;0;0
342;"61776.jpg";"Sandberg";311;"a";61776;"Marcus";"Sandberg";1;"";50;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;1;4,9;"2.7";255;779;97;31;0;0;0;0;8;1;"2.7";"3.0";"3.0";FALSE;270;0;0;1;6;0;0;0;0;7;0;0;1;15;2017-04-10;"Marcus Sandberg";"Keeper";"VIF";0;0;0;0;0;0
343;"81897.jpg";"Falch";311;"a";81897;"Aslak";"Falch";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";43;7;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-10;"Aslak Falch";"Keeper";"VIF";0;0;0;0;0;0
344;"223081.jpg";"Klaesson";311;"a";223081;"Kristoffer";"Klaesson";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";27;23;4;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-10;"Kristoffer Klaesson";"Keeper";"VIF";0;0;0;0;0;0
345;"208947.jpg";"Moller";311;"u";208947;"Adrian Jonuzi";"Moller";34;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";56;1;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2017-04-10;"Adrian Jonuzi Moller";"Keeper";"VIF";0;0;0;0;0;0
346;"62018.jpg";"Jonatan Tollas";311;"a";62018;"Jonatan";"Tollås Nation";4;"";55;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;4,9;"3.3";287;158;90;19;0;0;0;0;10;4;"3.3";"3.0";"3.0";FALSE;242;1;0;1;6;0;0;0;1;0;0;0;2;15;2017-04-10;"Jonatan Tollås Nation";"Forsvar";"VIF";0;0;0;0;0;0
347;"66539.jpg";"Lundström";311;"a";66539;"Robert";"Lundström";5;"";55;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;4,9;"3.0";323;207;107;3;0;0;0;0;9;1;"3.0";"3.0";"3.0";FALSE;270;0;1;1;6;0;0;1;0;0;0;0;2;15;2017-04-10;"Robert Lundström";"Forsvar";"VIF";0;0;0;0;0;0
348;"164716.jpg";"Näsberg";311;"a";164716;"Ivan";"Näsberg";22;"";51;NA;NA;"0.8";"2.4";1;0;-1;0;FALSE;1;5,9;"4.0";340;2299;199;43;0;0;0;0;12;0;"6.0";"4.0";"4.0";FALSE;151;0;1;1;3;0;0;0;0;0;2;0;2;15;2017-04-10;"Ivan Näsberg";"Forsvar";"VIF";0;0;0;0;0;0
349;"206042.jpg";"Nakkim";311;"a";206042;"Markus";"Nakkim";2;"";50;NA;NA;"0.5";"1.4";0;0;0;0;FALSE;0;5,5;"2.3";363;177;127;10;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;270;0;0;1;6;0;0;0;0;0;0;0;2;15;2017-04-10;"Markus Nakkim";"Forsvar";"VIF";0;0;0;0;0;0
350;"227453.jpg";"Sandrakumar";311;"a";227453;"Mathusan";"Sandrakumar";31;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";60;21;8;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-04-10;"Mathusan Sandrakumar";"Forsvar";"VIF";0;0;0;0;0;0
351;"233939.jpg";"Hay";311;"a";233939;"Kristoffer";"Hay";38;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";50;28;7;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-04-10;"Kristoffer Hay";"Forsvar";"VIF";0;0;0;0;0;0
352;"26922.jpg";"Grindheim";311;"a";26922;"Christian";"Grindheim";19;"";69;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;3,6;"0.0";824;21;106;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Christian Grindheim";"Midtbane";"VIF";0;0;0;0;0;0
353;"41414.jpg";"Holm";311;"i";41414;"Daniel Fredheim";"Holm";7;"Kne";64;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,7;"0.0";537;10;38;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Daniel Fredheim Holm";"Midtbane";"VIF";0;0;0;0;0;0
354;"62003.jpg";"Lekven";311;"d";62003;"Magnus";"Lekven";8;"Rygg - 25% sjanse for å spille";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,2;"0.0";582;11;52;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Magnus Lekven";"Midtbane";"VIF";0;0;0;0;0;0
355;"96123.jpg";"Stengel";311;"d";96123;"Herman";"Stengel";14;"Lysk - 25% sjanse for å spille";59;NA;NA;"0.6";"1.9";-1;-1;1;1;FALSE;0;2,9;"3.7";651;132;70;15;0;0;0;0;11;6;"3.7";"4.0";"4.0";FALSE;270;0;1;1;6;0;0;0;0;0;1;0;3;15;2017-04-10;"Herman Stengel";"Midtbane";"VIF";0;0;0;0;0;0
356;"124064.jpg";"Zahid";311;"a";124064;"Ghayas";"Zahid";10;"";105;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;13,7;"2.3";2068;192;795;12;0;0;0;0;7;2;"2.3";"2.0";"2.0";FALSE;237;0;0;1;4;0;0;0;0;0;0;0;3;15;2017-04-10;"Ghayas Zahid";"Midtbane";"VIF";0;0;0;0;0;0
357;"157311.jpg";"Agyiri";311;"i";157311;"Ernest";"Agyiri";39;"Kne";59;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";159;3;22;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Ernest Agyiri";"Midtbane";"VIF";0;0;0;0;0;0
358;"170059.jpg";"Fridjónsson";311;"i";170059;"Samuel Kari";"Fridjónsson";27;"Korsbåndsskade";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0;"0.0";15;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Samuel Kari Fridjónsson";"Midtbane";"VIF";NA;0;0;0;0;0
359;"178460.jpg";"Lindkvist";311;"a";178460;"Rasmus";"Lindkvist";9;"";69;NA;NA;"0.1";"0.3";-1;0;1;0;FALSE;0;2,8;"0.7";547;11;44;2;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;3;15;2017-04-10;"Rasmus Lindkvist";"Midtbane";"VIF";0;0;0;0;0;0
360;"247417.jpg";"Dønnum";311;"i";247417;"Aron";"Dønnum";26;"Skade (ukjent)";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";25;0;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Aron Dønnum";"Midtbane";"VIF";NA;0;0;0;0;0
361;"224094.jpg";"Juklerød";311;"a";224094;"Simen";"Juklerød";21;"";65;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;1,7;"1.7";203;175;73;2;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;178;0;0;1;5;0;0;1;0;0;0;0;3;15;2017-04-10;"Simen Juklerød";"Midtbane";"VIF";0;0;0;0;0;0
362;"224141.jpg";"Castro";311;"u";224141;"Niklas";"Castro";17;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";102;5;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Niklas Castro";"Midtbane";"VIF";0;0;0;0;0;0
363;"233941.jpg";"Grødem";311;"a";233941;"Magnus Retsius";"Grødem";29;"";55;NA;NA;"0.4";"1.1";0;0;0;0;FALSE;0;0,4;"2.0";44;81;11;4;0;0;0;0;6;0;"6.0";"2.0";"2.0";FALSE;29;1;0;0;1;0;0;0;0;0;0;0;3;15;2017-04-10;"Magnus Retsius Grødem";"Midtbane";"VIF";0;0;0;0;0;0
364;"245748.jpg";"Myhre";311;"i";245748;"Felix Horn";"Myhre";23;"Ryggskade";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";39;3;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Felix Horn Myhre";"Midtbane";"VIF";NA;0;0;0;0;0
365;"56003.jpg";"Abdellaoue";311;"a";56003;"Mohammed";"Abdellaoue";25;"";94;NA;NA;"0.1";"0.4";-1;0;1;0;FALSE;0;12,1;"1.3";8964;175;455;19;0;0;0;0;4;2;"2.0";"1.0";"1.0";FALSE;180;0;0;1;2;0;0;0;0;0;0;0;4;15;2017-04-10;"Mohammed Abdellaoue";"Angrep";"VIF";1;0;0;0;0;0
366;"106302.jpg";"Johansen";311;"a";106302;"Henrik Kjelsrud";"Johansen";20;"";65;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;0,4;"2.0";62;38;10;3;0;0;0;0;6;1;"3.0";"2.0";"2.0";FALSE;105;0;1;0;4;0;0;0;0;0;0;0;4;15;2017-04-10;"Henrik Kjelsrud Johansen";"Angrep";"VIF";0;0;0;0;0;0
367;"233940.jpg";"Elsebutangen";311;"a";233940;"Thomas";"Elsebutangen";28;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";85;37;11;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;15;2017-04-10;"Thomas Elsebutangen";"Angrep";"VIF";0;0;0;0;0;0
368;"95524.jpg";"Finne";311;"a";95524;"Bård";"Finne";11;"";91;NA;NA;"0.5";"1.4";1;0;-1;0;FALSE;0;12,8;"4.3";935;3541;482;51;0;0;0;0;13;2;"4.3";"4.0";"4.0";FALSE;212;1;0;1;5;0;0;0;0;0;3;0;4;15;2017-04-10;"Bård Finne";"Angrep";"VIF";0;0;0;0;0;0
369;"27769.jpg";"Austbø";312;"a";27769;"Iven";"Austbø";1;"";50;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;4,4;"1.7";286;105;99;2;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;270;0;0;0;6;0;0;0;0;6;0;0;1;16;2017-04-10;"Iven Austbø";"Keeper";"VIK";0;0;0;0;0;0
370;"207858.jpg";"Wichne";312;"a";207858;"Amund";"Wichne";15;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";10;3;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;16;2017-04-10;"Amund Wichne";"Keeper";"VIK";0;0;0;0;0;0
371;"77244.jpg";"Mets";312;"a";77244;"Karol";"Mets";6;"";55;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;1,5;"1.0";131;26;36;0;0;0;0;0;3;0;"1.0";"1.0";"1.0";FALSE;270;0;0;0;6;0;0;1;0;0;0;0;2;16;2017-04-10;"Karol Mets";"Forsvar";"VIK";0;0;0;0;0;0
372;"103767.jpg";"Kronberg";312;"a";103767;"Claes Phillip";"Kronberg";22;"";50;NA;NA;"0.5";"1.4";0;0;0;0;FALSE;0;1,1;"2.3";85;38;16;3;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;270;0;1;0;6;0;0;0;0;0;0;0;2;16;2017-04-10;"Claes Phillip Kronberg";"Forsvar";"VIK";0;0;0;0;0;0
373;"182170.jpg";"Martinsen";312;"a";182170;"Rasmus";"Martinsen";2;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";48;3;10;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-04-10;"Rasmus Martinsen";"Forsvar";"VIK";0;0;0;0;0;0
374;"213783.jpg";"Ryerson";312;"a";213783;"Julian";"Ryerson";18;"";45;NA;NA;"1.0";"2.9";0;0;0;0;FALSE;1;10,5;"4.3";286;1269;102;181;0;0;0;0;13;1;"4.3";"4.0";"4.0";FALSE;270;1;0;0;6;0;0;0;0;0;3;0;2;16;2017-04-10;"Julian Ryerson";"Forsvar";"VIK";0;0;0;0;0;0
375;"221235.jpg";"Steen";312;"u";221235;"Erik";"Steen";26;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;1,3;"0.0";253;5;31;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-04-10;"Erik Steen";"Forsvar";"VIK";0;0;0;0;0;0
376;"116138.jpg";"Haugen";312;"a";116138;"Kristoffer";"Haugen";28;"";55;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;2,1;"1.0";152;22;38;0;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;270;0;0;0;6;0;0;1;0;0;0;0;2;16;2017-04-10;"Kristoffer Haugen";"Forsvar";"VIK";0;0;0;0;0;0
377;"62064.jpg";"Danielsen";312;"a";62064;"Andrè";"Danielsen";14;"";65;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;1,8;"2.0";199;75;43;1;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;270;0;0;0;6;0;0;0;0;0;0;0;3;16;2017-04-10;"Andrè Danielsen";"Midtbane";"VIK";0;0;0;0;0;0
378;"66756.jpg";"Ernemann";312;"a";66756;"Steffen";"Ernemann";17;"";55;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;1,4;"1.7";201;114;41;0;0;0;0;0;5;2;"1.7";"2.0";"2.0";FALSE;270;0;0;0;6;0;0;1;0;0;0;0;3;16;2017-04-10;"Steffen Ernemann";"Midtbane";"VIK";0;0;0;0;0;0
379;"80506.jpg";"Ibrahim";311;"a";80506;"Abdisalam";"Ibrahim";NA;"";60;NA;NA;"0.4";"1.2";0;0;0;0;FALSE;0;2,3;"2.3";209;453;63;19;0;0;0;0;7;2;"2.3";"2.0";"2.0";FALSE;270;0;0;1;6;0;0;0;0;0;0;0;3;15;2017-04-10;"Abdisalam Ibrahim";"Midtbane";"VIF";0;0;0;0;0;0
380;"111801.jpg";"Haukås";312;"a";111801;"Michael";"Haukås";19;"";50;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;0,4;"1.7";55;76;14;0;0;0;0;0;5;2;"1.7";"2.0";"2.0";FALSE;193;0;0;0;5;0;0;0;0;0;0;0;3;16;2017-04-10;"Michael Haukås";"Midtbane";"VIK";0;0;0;0;0;0
381;"111835.jpg";"Bytyqi";312;"a";111835;"Zymer";"Bytyqi";11;"";60;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;1,1;"1.0";174;102;50;1;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;122;0;0;0;2;0;0;0;0;0;0;0;3;16;2017-04-10;"Zymer Bytyqi";"Midtbane";"VIK";0;0;0;0;0;0
382;"158560.jpg";"Aasheim";312;"a";158560;"Tor Andre";"Aasheim";20;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";19;5;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-10;"Tor Andre Aasheim";"Midtbane";"VIK";0;0;0;0;0;0
383;"206044.jpg";"Adegbenro";312;"a";206044;"Samuel";"Adegbenro";7;"";74;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;7,6;"0.0";2387;78;471;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-10;"Samuel Adegbenro";"Midtbane";"VIK";0;0;0;0;0;0
384;"213784.jpg";"Kleppa";312;"a";213784;"Herman";"Kleppa";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,2;"0.0";78;32;14;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-10;"Herman Kleppa";"Midtbane";"VIK";0;0;0;0;0;0
385;"221236.jpg";"Michalsen";312;"a";221236;"Stian";"Michalsen";30;"";55;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;0,6;"0.7";82;8;21;1;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;72;0;0;0;1;0;0;0;0;0;0;0;3;16;2017-04-10;"Stian Michalsen";"Midtbane";"VIK";0;0;0;0;0;0
386;"224092.jpg";"Usman Sale";312;"a";224092;"Usman Sani";"Sale Hassan";25;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";15;1;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;16;2017-04-10;"Usman Sani Sale Hassan";"Midtbane";"VIK";0;0;0;0;0;0
387;"168428.jpg";"Pedersen";312;"a";168428;"Patrick";"Pedersen";9;"";64;NA;NA;"0.1";"0.3";-1;0;1;0;FALSE;0;0,6;"0.7";128;19;13;1;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;45;0;0;0;0;0;0;0;0;0;0;0;4;16;2017-04-10;"Patrick Pedersen";"Angrep";"VIK";0;0;0;0;0;0
388;"221237.jpg";"Bringaker";312;"a";221237;"Mathias";"Bringaker";27;"";54;NA;NA;"0.2";"0.7";-1;-1;1;1;FALSE;0;0,9;"1.3";163;35;36;3;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;4;16;2017-04-10;"Mathias Bringaker";"Angrep";"VIK";0;0;0;0;0;0
389;"224091.jpg";"Udo";312;"u";224091;"Aniekpeno";"Udo";17;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";163;5;12;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;16;2017-04-10;"Aniekpeno Udo";"Angrep";"VIK";0;0;0;0;0;0
390;"154559.jpg";"Ledger";312;"a";154559;"Michael";"Ledger";4;"";50;NA;NA;"0.2";"0.6";0;0;0;0;FALSE;0;0,5;"1.0";65;68;11;0;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;270;0;0;0;6;0;0;0;0;0;1;1;2;16;2017-04-10;"Michael Ledger";"Forsvar";"VIK";0;0;0;0;0;0
391;"58276.jpg";"Appiah";312;"a";58276;"Kwesi";"Appiah";10;"";69;NA;NA;"0.2";"0.7";-1;-1;1;1;FALSE;0;2,3;"1.7";582;151;85;0;0;0;0;0;5;2;"1.7";"2.0";"2.0";FALSE;161;0;0;0;5;0;0;0;0;0;0;0;4;16;2017-04-10;"Kwesi Appiah";"Angrep";"VIK";0;0;0;0;0;0
392;"224096.jpg";"Tafjord";2745;"a";224096;"Sigurd";"Tafjord";39;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";49;11;9;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2017-04-10;"Sigurd Tafjord";"Forsvar";"AAFK";0;0;0;0;0;0
393;"227283.jpg";"Ari Jónsson";303;"a";227283;"Vidar";"Ari Jónsson";6;"";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,4;"0.0";110;3;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2017-04-10;"Vidar Ari Jónsson";"Forsvar";"BRA";0;0;0;0;0;0
394;"66855.jpg";"Soares";3376;"n";66855;"Bruno";"Soares";NA;"Ikke tilgjengelig";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";115;0;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-04-10;"Bruno Soares";"Forsvar";"FKH";0;0;0;0;0;0
395;"95686.jpg";"Haraldseid";3376;"i";95686;"Kristoffer";"Haraldseid";19;"Ukjent";49;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;0,9;"0.3";577;12;46;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;34;0;0;0;1;0;0;0;0;0;0;0;2;3;2017-04-10;"Kristoffer Haraldseid";"Forsvar";"FKH";0;0;0;0;0;0
396;"191865.jpg";"Bjørkkjær";3376;"a";191865;"Sverre";"Bjørkkjær";26;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,2;"0.3";23;6;2;3;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;2;3;2017-04-10;"Sverre Bjørkkjær";"Forsvar";"FKH";0;0;0;0;0;0
397;"223085.jpg";"Sandberg";305;"a";223085;"Erik Tobias";"Sandberg";24;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1;"0.0";71;25;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-10;"Erik Tobias Sandberg";"Forsvar";"LSK";0;0;0;0;0;0
398;"76126.jpg";"Udoji";305;"a";76126;"Chigozie";"Udoji";23;"";60;NA;NA;"0.4";"1.2";0;0;0;0;FALSE;0;1,1;"2.3";141;134;32;7;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;207;0;1;0;3;0;0;1;0;0;0;0;3;5;2017-04-10;"Chigozie Udoji";"Midtbane";"LSK";0;0;0;0;0;0
399;"206922.jpg";"Bredeli";2364;"u";206922;"Henrik";"Bredeli";18;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";41;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-10;"Henrik Bredeli";"Forsvar";"SIF";NA;0;0;0;0;0
400;"250437.jpg";"Ejuke";311;"a";250437;"Chidera";"Ejuke";40;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";11;3;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-10;"Chidera Ejuke";"Midtbane";"VIF";0;0;0;0;0;0
401;"223098.jpg";"Larsen";307;"a";223098;"Marius";"Larsen";23;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";17;12;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-04-10;"Marius Larsen";"Angrep";"ODD";0;0;0;0;0;0
402;"131291.jpg";"Aase";310;"u";131291;"Peter";"Aase";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";54;3;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-10;"Peter Aase";"Midtbane";"TIL";0;0;0;0;0;0
403;"61993.jpg";"Keita";311;"a";61993;"Muhamed";"Keita";17;"";85;NA;NA;"0.4";"1.1";0;0;0;0;FALSE;0;7,8;"3.0";980;668;268;65;0;0;0;0;9;2;"3.0";"3.0";"3.0";FALSE;118;1;0;0;2;0;0;0;0;0;0;0;3;15;2017-04-10;"Muhamed Keita";"Midtbane";"VIF";0;0;0;0;0;0
404;"167718.jpg";"Gyasi";278;"i";167718;"Raymond";"Gyasi";7;"Strekk - 0% sjanse for å spille";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";103;9;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Raymond Gyasi";"Angrep";"STB";0;0;0;0;0;0
405;"210519.jpg";"Kpozo";310;"a";210519;"Patrick";"Kpozo";NA;"";45;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;0,1;"2.0";14;5;1;2;0;0;0;0;6;6;"6.0";"2.0";"2.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;2;14;2017-04-10;"Patrick Kpozo";"Forsvar";"TIL";0;0;0;0;0;0
406;"209518.jpg";"Naglestad";3334;"a";209518;"Markus";"Naglestad";13;"";45;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;0,8;"1.0";102;295;29;21;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;61;0;0;0;4;0;0;0;0;0;0;0;4;9;2017-04-10;"Markus Naglestad";"Angrep";"SAN";0;0;0;0;0;0
407;"420674.jpg";"Knezovic";3835;"a";420674;"Ante";"Knezovic";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";16;9;4;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2017-04-10;"Ante Knezovic";"Keeper";"KBK";0;0;0;0;0;0
408;"62030.jpg";"Demba Bindia";3334;"a";62030;"Victor";"Demba Bindia";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";37;68;4;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;137;0;1;0;5;0;0;1;1;0;0;0;2;9;2017-04-10;"Victor Demba Bindia";"Forsvar";"SAN";0;0;0;0;0;0
